time,value
0,0
2,0.5852369852369861
4,1.4742488992488998
6,1.6194395881895927
8,1.6237257187257181
10,1.7885036260036231
12,1.670593295593293
14,1.6534795066045083
16,1.8407472157472187
18,1.7948989898989882
20,1.7060817969908804
22,1.7428661616161623
24,1.6899423226346373
26,1.6646867021867027
28,1.7162988862988844
30,1.6412138209013336
32,1.6083104803693005
34,1.678782482949152
36,1.6785966957019562
38,1.6572785547785642
40,1.6738113738113736
42,1.6113715829624966
44,1.5896017026451692
46,1.6394627363377383
48,1.6062051282051246
50,1.5661160420775846
52,1.572607844830067
54,1.5370969308469358
56,1.516532031187211
58,1.5265675990675982
