time,value
0,0.46031746031746035
2,4.434121434121435
4,6.7338587338587335
6,6.2915071040071044
8,7.455117105117105
10,8.151344026344027
12,7.543143364571935
14,7.51439185814186
16,7.617493617493618
18,6.855744255744256
20,6.512797808252353
22,6.31076331076331
24,5.838140491986646
26,5.912430823145107
28,6.309941909941909
30,6.225715256965255
32,6.535213152860213
34,6.594704678038012
36,6.262142827932304
38,6.181941669441666
40,6.0008113579542135
42,5.735622962895692
44,5.710995526212915
46,5.690929440929439
48,5.470059940059937
50,5.401438305284461
52,5.2847183680517045
54,5.101778182135324
56,5.053075277213207
58,4.975878750878748
