0,0
10.0,1
20.0,1
30.0,1
40.0,1
50.0,1
60.0,1
70.0,1
80.0,1
90.0,1
100.0,1
110.0,1
120.0,1
130.0,1
140.0,1
150.0,1
160.0,1
170.0,1
180.0,1
190.0,0
200.0,0
210.0,0
220.0,0
230.0,0
240.0,0
250.0,0
260.0,0
270.0,0
280.0,0
290.0,0
300.0,0
310.0,0
320.0,0
330.0,0
340.0,0
350.0,0
360.0,0
370.0,1
380.0,1
390.0,1
400.0,1
410.0,1
420.0,1
430.0,1
440.0,1
450.0,1
460.0,1
470.0,1
480.0,1
490.0,1
500.0,1
510.0,1
520.0,1
530.0,1
540.0,1
550.0,0
560.0,0
570.0,0
580.0,0
590.0,0
600.0,0
610.0,0
620.0,0
630.0,0
640.0,0
650.0,0
660.0,0
670.0,0
680.0,0
690.0,0
700.0,0
710.0,0
720.0,0
730.0,1
740.0,1
750.0,1
760.0,1
770.0,1
780.0,1
790.0,1
800.0,1
810.0,1
820.0,1
830.0,1
840.0,1
850.0,1
860.0,1
870.0,1
880.0,1
890.0,1
900.0,1
910.0,0
920.0,0
930.0,0
940.0,0
950.0,0
960.0,0
970.0,0
980.0,0
990.0,0
1000.0,0
1010.0,0
1020.0,0
1030.0,0
1040.0,0
1050.0,0
1060.0,0
1070.0,0
1080.0,0
1090.0,1
1100.0,1
1110.0,1
1120.0,1
1130.0,1
1140.0,1
1150.0,1
1160.0,1
1170.0,1
1180.0,1
1190.0,1
1200.0,1
1210.0,1
1220.0,1
1230.0,1
1240.0,1
1250.0,1
1260.0,1
1270.0,0
1280.0,0
1290.0,0
1300.0,0
1310.0,0
1320.0,0
1330.0,0
1340.0,0
1350.0,0
1360.0,0
1370.0,0
1380.0,0
1390.0,0
1400.0,0
1410.0,0
1420.0,0
1430.0,0
1440.0,0
1450.0,1
1460.0,1
1470.0,1
1480.0,1
1490.0,1
1500.0,1
1510.0,1
1520.0,1
1530.0,1
1540.0,1
1550.0,1
1560.0,1
1570.0,1
1580.0,1
1590.0,1
1600.0,1
1610.0,1
1620.0,1
1630.0,0
1640.0,0
1650.0,0
1660.0,0
1670.0,0
1680.0,0
1690.0,0
1700.0,0
1710.0,0
1720.0,0
1730.0,0
1740.0,0
1750.0,0
1760.0,0
1770.0,0
1780.0,0
1790.0,0
1800.0,0
1810.0,1
1820.0,1
1830.0,1
1840.0,1
1850.0,1
1860.0,1
1870.0,1
1880.0,1
1890.0,1
1900.0,1
1910.0,1
1920.0,1
1930.0,1
1940.0,1
1950.0,1
1960.0,1
1970.0,1
1980.0,0
1990.0,0
2000.0,0
2010.0,0
2020.0,0
2030.0,0
2040.0,0
2050.0,0
2060.0,0
2070.0,0
2080.0,0
2090.0,0
2100.0,0
2110.0,0
2120.0,0
2130.0,0
2140.0,0
2150.0,0
2160.0,0
2170.0,1
2180.0,1
2190.0,1
2200.0,1
2210.0,1
2220.0,1
2230.0,1
2240.0,1
2250.0,1
2260.0,1
2270.0,1
2280.0,1
2290.0,1
2300.0,1
2310.0,1
2320.0,1
2330.0,1
2340.0,0
2350.0,0
2360.0,0
2370.0,0
2380.0,0
2390.0,0
2400.0,0
2410.0,0
2420.0,0
2430.0,0
2440.0,0
2450.0,0
2460.0,0
2470.0,0
2480.0,0
2490.0,0
2500.0,0
2510.0,0
2520.0,0
2530.0,1
2540.0,1
2550.0,1
2560.0,1
2570.0,1
2580.0,1
2590.0,1
2600.0,1
2610.0,1
2620.0,1
2630.0,1
2640.0,1
2650.0,1
2660.0,1
2670.0,1
2680.0,1
2690.0,1
2700.0,0
2710.0,0
2720.0,0
2730.0,0
2740.0,0
2750.0,0
2760.0,0
2770.0,0
2780.0,0
2790.0,0
2800.0,0
2810.0,0
2820.0,0
2830.0,0
2840.0,0
2850.0,0
2860.0,0
2870.0,0
2880.0,0
2890.0,1
2900.0,1
2910.0,1
2920.0,1
2930.0,1
2940.0,1
2950.0,1
2960.0,1
2970.0,1
2980.0,1
2990.0,1
3000.0,1
3010.0,1
3020.0,1
3030.0,1
3040.0,1
3050.0,1
3060.0,0
3070.0,0
3080.0,0
3090.0,0
3100.0,0
3110.0,0
3120.0,0
3130.0,0
3140.0,0
3150.0,0
3160.0,0
3170.0,0
3180.0,0
3190.0,0
3200.0,0
3210.0,0
3220.0,0
3230.0,0
3240.0,0
3250.0,1
3260.0,1
3270.0,1
3280.0,1
3290.0,1
3300.0,1
3310.0,1
3320.0,1
3330.0,1
3340.0,1
3350.0,1
3360.0,1
3370.0,1
3380.0,1
3390.0,1
3400.0,1
3410.0,1
3420.0,0
3430.0,0
3440.0,0
3450.0,0
3460.0,0
3470.0,0
3480.0,0
3490.0,0
3500.0,0
3510.0,0
3520.0,0
3530.0,0
3540.0,0
3550.0,0
3560.0,0
3570.0,0
3580.0,0
3590.0,0
